id,name,price,discount,company,category,specification/description,details,ratings,number of ratings,stock
1163.0,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",71628.02208,9.19,GearMax,Storage,User-friendly interface,1 year warranty,2.8,496.0,36.0
1170.0,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",62008.40507,24.98160475,QuantumGear,Accessories,Long battery life,1 year warranty,1.3,993.0,43.0
1176.0,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",5383.94328,9.19,AlphaTech,Audio,High quality audio,Limited stock,3.3,464.0,61.0
1188.0,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",120332.6942,9.19,PixelDynamics,Computers,High performance,Best seller,4.8,163.0,6.0
1193.0,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",99690.44507,24.98160475,AlphaTech,Computers,Durable design,Limited stock,3.7,85.0,67.0
425.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",18133.4465,24.98160475,DevicePro,Peripherals,Lightweight,Highly rated,3.0,270.0,54.0
426.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",35682.94981,24.98160475,QuantumGear,Audio,Durable design,Best seller,3.0,629.0,36.0
304.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",59787.26042,24.98160475,AlphaTech,Networking,High quality audio,30-day return policy,1.3,981.0,0.0
72.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",38016.7612,40.65,DevicePro,Computers,High resolution,Exclusive deal,1.3,414.0,7.0
437.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",64352.9676,40.65,TechCorp,Wearables,High resolution,30-day return policy,4.8,465.0,67.0
443.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",78794.0096,40.65,QuantumGear,Computers,Advanced features,1 year warranty,2.5,87.0,95.0
474.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",62563.54119,24.98160475,ElectroHub,Imaging,Durable design,Limited stock,2.0,625.0,48.0
245.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",70674.53009,24.98160475,PixelDynamics,Accessories,User-friendly interface,Best seller,1.7,274.0,17.0
484.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",112732.8432,24.98160475,InnovateX,Imaging,Lightweight,Free shipping,2.0,308.0,5.0
486.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",32119.2704,40.65,NextGen,Audio,Durable design,New arrival,4.9,931.0,83.0
495.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",77207.73209,24.98160475,QuantumGear,Storage,Long battery life,30-day return policy,3.4,754.0,77.0
497.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",6802.067934,24.98160475,GadgetWorld,Storage,Long battery life,Highly rated,3.1,595.0,83.0
364.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",12697.91365,24.98160475,PixelDynamics,Audio,Compact and portable,Available in multiple colors,2.2,196.0,45.0
66.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",79595.472,40.65,PixelDynamics,Accessories,Compact and portable,Customer favorite,1.5,705.0,88.0
518.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",48242.5288,40.65,AlphaTech,Computers,High quality audio,Highly rated,4.7,37.0,70.0
536.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",40994.25219,24.98160475,ElectroHub,Peripherals,Compact and portable,30-day return policy,3.8,496.0,55.0
546.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",34824.13922,24.98160475,QuantumGear,Computers,Long battery life,Limited stock,3.9,96.0,55.0
1.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",26120.20493,24.98160475,InnovateX,Storage,Durable design,Best seller,3.7,361.0,76.0
191.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",87434.23973,24.98160475,DevicePro,Audio,Long battery life,Free shipping,2.7,175.0,40.0
6.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",10113.24,40.65,PixelDynamics,Audio,High quality audio,Limited stock,4.9,62.0,92.0
317.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",47754.90997,24.98160475,GadgetWorld,Accessories,Compact and portable,1 year warranty,3.7,276.0,60.0
582.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",27604.36886,24.98160475,QuantumGear,Imaging,User-friendly interface,1 year warranty,3.6,351.0,48.0
600.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",10852.46113,24.98160475,AlphaTech,Gaming,Advanced features,Exclusive deal,1.1,810.0,21.0
616.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",48830.37369,24.98160475,InnovateX,Wearables,User-friendly interface,Limited stock,1.2,991.0,68.0
625.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",102670.7759,24.98160475,AlphaTech,Accessories,Lightweight,Best seller,2.6,673.0,8.0
626.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",37665.23589,24.98160475,QuantumGear,Computers,Durable design,Customer favorite,1.3,164.0,45.0
636.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",4166.37,40.65,NextGen,Imaging,Lightweight,Available in multiple colors,3.1,322.0,23.0
641.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",53425.10036,24.98160475,GadgetWorld,Wearables,User-friendly interface,Free shipping,2.7,151.0,61.0
659.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",33686.86035,24.98160475,PixelDynamics,Wearables,User-friendly interface,New arrival,4.7,230.0,29.0
671.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",23295.1124,40.65,AlphaTech,Computers,User-friendly interface,30-day return policy,4.4,636.0,12.0
676.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",94320.92842,24.98160475,InnovateX,Networking,User-friendly interface,Available in multiple colors,4.4,627.0,58.0
688.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",25183.8668,40.65,GearMax,Networking,User-friendly interface,Available in multiple colors,1.1,179.0,81.0
693.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",84624.5536,40.65,ElectroHub,Networking,Advanced features,Exclusive deal,4.7,699.0,23.0
695.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",8216.014647,24.98160475,AlphaTech,Computers,Advanced features,Free shipping,2.1,307.0,95.0
705.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",58625.93,40.65,AlphaTech,Peripherals,High resolution,Free shipping,3.2,184.0,96.0
733.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",61893.5036,40.65,TechCorp,Networking,Advanced features,1 year warranty,3.8,366.0,62.0
745.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",31882.81798,24.98160475,ElectroHub,Electronics,Long battery life,Free shipping,4.8,781.0,82.0
85.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",76326.11591,24.98160475,QuantumGear,Storage,Long battery life,Highly rated,3.2,717.0,66.0
752.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",48075.3992,40.65,InnovateX,Computers,Lightweight,Highly rated,4.4,958.0,21.0
210.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",52828.622,40.65,GearMax,Gaming,Advanced features,Available in multiple colors,1.5,80.0,76.0
825.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",25161.0764,40.65,ElectroHub,Imaging,High quality audio,Best seller,2.1,763.0,11.0
845.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",33187.53791,24.98160475,ElectroHub,Networking,High performance,Limited stock,3.9,614.0,95.0
269.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",73075.9932,40.65,ElectroHub,Accessories,Fast charging,New arrival,4.0,898.0,3.0
891.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",13261.164,40.65,AlphaTech,Audio,Long battery life,1 year warranty,4.9,395.0,3.0
895.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",33955.72628,24.98160475,AlphaTech,Audio,Fast charging,Best seller,1.9,364.0,92.0
273.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",2560.1216,40.65,TechCorp,Peripherals,User-friendly interface,Highly rated,4.6,715.0,19.0
916.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",55629.942,40.65,QuantumGear,Gaming,High quality audio,1 year warranty,1.4,553.0,44.0
918.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",60769.1772,40.65,GearMax,Peripherals,Lightweight,Exclusive deal,1.8,691.0,35.0
922.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",80201.7916,40.65,TechCorp,Networking,Durable design,Customer favorite,3.4,282.0,86.0
156.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",5586.4968,40.65,QuantumGear,Audio,High quality audio,Customer favorite,1.8,53.0,43.0
987.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",25089.15211,24.98160475,DevicePro,Wearables,User-friendly interface,Customer favorite,1.8,999.0,98.0
993.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",76839.258,40.65,InnovateX,Accessories,Advanced features,Exclusive deal,4.8,116.0,5.0
1002.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",102262.2307,9.19,ElectroHub,Computers,User-friendly interface,Free shipping,1.6,392.0,66.0
280.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",38841.014,40.65,GearMax,Wearables,High performance,Limited stock,4.9,811.0,74.0
1034.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",105032.299,9.19,InnovateX,Audio,Fast charging,New arrival,3.4,806.0,75.0
1037.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",87731.90424,9.19,GadgetWorld,Storage,High quality audio,Customer favorite,4.9,668.0,78.0
1050.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",56176.51896,9.19,DevicePro,Storage,Long battery life,Limited stock,4.7,22.0,28.0
55.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",68712.5812,40.65,GearMax,Audio,Compact and portable,Free shipping,4.9,702.0,4.0
59.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",80428.72191,24.98160475,ElectroHub,Audio,High resolution,Available in multiple colors,2.8,946.0,83.0
1075.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",130903.7047,9.19,GadgetWorld,Imaging,High resolution,1 year warranty,1.0,310.0,0.0
1112.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",99184.86144,9.19,NextGen,Audio,Fast charging,Free shipping,3.6,772.0,82.0
1121.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",23607.38876,24.98160475,InnovateX,Wearables,Compact and portable,Limited stock,1.2,26.0,60.0
1130.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",119360.8685,24.98160475,PixelDynamics,Storage,Fast charging,1 year warranty,2.4,993.0,45.0
64.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",48164.6616,40.65,InnovateX,Wearables,Long battery life,30-day return policy,3.4,650.0,81.0
70.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",77836.8128,40.65,GearMax,Accessories,High quality audio,30-day return policy,4.2,142.0,52.0
290.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",68012.726,40.65,GadgetWorld,Gaming,High quality audio,Exclusive deal,4.4,333.0,82.0
417.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",77904.50295,24.98160475,PixelDynamics,Electronics,Compact and portable,Customer favorite,3.4,442.0,58.0
1171.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",15815.67816,24.98160475,TechCorp,Storage,Advanced features,Highly rated,3.0,703.0,80.0
350.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",51567.64489,24.98160475,QuantumGear,Accessories,Long battery life,New arrival,1.2,417.0,99.0
1182.0,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",117831.0933,24.98160475,GadgetWorld,Imaging,Fast charging,Free shipping,3.8,832.0,93.0
502.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",60510.43775,24.98160475,GadgetWorld,Computers,High performance,Free shipping,1.5,833.0,27.0
365.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",44700.16092,24.98160475,AlphaTech,Wearables,Durable design,Limited stock,1.6,936.0,75.0
249.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",3133.96848,24.98160475,DevicePro,Electronics,High performance,Available in multiple colors,1.2,420.0,75.0
127.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",5774.9924,40.65,QuantumGear,Gaming,Advanced features,Highly rated,2.8,355.0,25.0
542.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",26937.00522,24.98160475,InnovateX,Wearables,Long battery life,1 year warranty,4.3,791.0,11.0
315.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",21659.4264,40.65,AlphaTech,Computers,Fast charging,Free shipping,4.8,884.0,8.0
565.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",9660.2808,40.65,GadgetWorld,Networking,Long battery life,Exclusive deal,4.8,305.0,77.0
370.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",62662.6796,40.65,InnovateX,Storage,Long battery life,Exclusive deal,2.1,328.0,1.0
316.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",36589.17202,24.98160475,ElectroHub,Wearables,Fast charging,Limited stock,1.8,950.0,79.0
372.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",15662.2276,40.65,TechCorp,Storage,User-friendly interface,New arrival,3.7,15.0,56.0
318.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",72628.0091,24.98160475,TechCorp,Computers,Durable design,Best seller,1.2,280.0,66.0
612.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",98860.44155,24.98160475,AlphaTech,Gaming,User-friendly interface,Exclusive deal,4.6,848.0,8.0
622.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",75511.7172,40.65,ElectroHub,Gaming,Lightweight,Available in multiple colors,3.6,194.0,52.0
137.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",39798.75905,24.98160475,QuantumGear,Gaming,Fast charging,Customer favorite,4.2,619.0,74.0
242.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",93712.37919,24.98160475,AlphaTech,Gaming,Durable design,Limited stock,2.1,830.0,18.0
627.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",80496.6424,40.65,NextGen,Storage,Long battery life,New arrival,3.7,756.0,40.0
629.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",62289.012,40.65,NextGen,Computers,High performance,Available in multiple colors,3.3,779.0,57.0
633.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",48083.19047,24.98160475,PixelDynamics,Electronics,High quality audio,Free shipping,4.0,330.0,0.0
61.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",60766.3284,40.65,GearMax,Gaming,High quality audio,Limited stock,3.2,481.0,77.0
638.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",77197.52959,24.98160475,AlphaTech,Peripherals,High performance,Highly rated,1.7,253.0,64.0
639.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",17628.12259,24.98160475,GadgetWorld,Imaging,Lightweight,Best seller,4.1,247.0,78.0
377.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",7657.27764,24.98160475,ElectroHub,Electronics,Fast charging,Free shipping,4.1,915.0,59.0
139.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",10680.81904,24.98160475,PixelDynamics,Imaging,Durable design,Free shipping,2.3,139.0,20.0
669.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",15484.39693,24.98160475,ElectroHub,Networking,High performance,Highly rated,1.9,158.0,11.0
683.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",77810.27984,24.98160475,AlphaTech,Electronics,Advanced features,Customer favorite,4.5,808.0,7.0
27.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",69828.32259,24.98160475,InnovateX,Accessories,Durable design,Exclusive deal,4.7,488.0,51.0
706.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",83956.98708,24.98160475,DevicePro,Gaming,Fast charging,Highly rated,2.0,726.0,52.0
261.0,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",116790.4382,24.98160475,AlphaTech,Wearables,Lightweight,Customer favorite,3.9,854.0,51.0
