id,name,price,discount,company,category,specification/description,details,ratings,number of ratings,stock
395,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",30111.3412,40.65,InnovateX,Storage,High performance,Customer favorite,3.9,755,25
396,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",15019.88302,24.98160475,AlphaTech,Imaging,High quality audio,Exclusive deal,1.4,673,77
397,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",41790.4716,40.65,AlphaTech,Storage,Advanced features,Highly rated,3.7,382,10
398,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",84224.772,40.65,AlphaTech,Peripherals,Fast charging,Best seller,3.4,93,12
399,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",79583.71471,24.98160475,NextGen,Computers,Advanced features,Highly rated,2.8,253,44
400,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",18532.8684,40.65,ElectroHub,Networking,Long battery life,Customer favorite,1.5,899,22
401,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",37410.9164,40.65,TechCorp,Electronics,Compact and portable,Limited stock,2.5,900,32
402,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU",55520.2141,24.98160475,PixelDynamics,Imaging,High quality audio,Highly rated,1.2,446,74
403,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",65690.0044,40.65,AlphaTech,Peripherals,Advanced features,1 year warranty,1.2,966,60
404,"Acer Predator Helios 300, Intel Core i7, 16GB RAM, 512GB SSD, NVIDIA RTX 3060, 15.6-inch FHD, RGB Keyboard, Black",31291.694,40.65,GearMax,Accessories,Lightweight,Exclusive deal,4.8,518,35
405,"Amazon Echo Dot (5th Gen), Smart Speaker with Alexa, Charcoal, Improved Sound, Voice Control",76891.486,40.65,NextGen,Imaging,User-friendly interface,30-day return policy,1.9,604,42
406,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",30835.4112,40.65,QuantumGear,Accessories,User-friendly interface,Exclusive deal,3.4,803,46
407,"Canon EOS R5 Mirrorless Camera, 45MP Full-Frame CMOS Sensor, 8K Video, Wi-Fi, Bluetooth, Body Only",5414.527695,24.98160475,QuantumGear,Wearables,Long battery life,Free shipping,1.2,765,52
408,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",42895.3312,40.65,InnovateX,Peripherals,Compact and portable,Best seller,1.8,938,41
409,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",46363.2704,40.65,InnovateX,Wearables,Advanced features,New arrival,2.1,403,7
410,"Canon EOS R5 Mirrorless Camera, 45MP Full-Frame CMOS Sensor, 8K Video, Wi-Fi, Bluetooth, Body Only",75064.60658,24.98160475,DevicePro,Imaging,High quality audio,Highly rated,1.0,649,47
411,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",73923.0364,40.65,NextGen,Storage,Lightweight,Best seller,1.5,951,26
412,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",63757.83405,24.98160475,ElectroHub,Wearables,High resolution,New arrival,4.3,75,56
413,"Amazon Echo Dot (5th Gen), Smart Speaker with Alexa, Charcoal, Improved Sound, Voice Control",94102.47485,24.98160475,GadgetWorld,Accessories,Long battery life,Best seller,4.9,299,8
414,"Amazon Echo Dot (5th Gen), Smart Speaker with Alexa, Charcoal, Improved Sound, Voice Control",80972.392,40.65,GearMax,Electronics,High quality audio,Best seller,4.7,50,29
415,"Bose SoundLink Revolve+ Bluetooth Speaker, 360° Sound, Portable, Water-Resistant, Triple Black",59762.6012,40.65,ElectroHub,Accessories,Advanced features,Exclusive deal,3.9,773,2
416,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",119956.2144,24.98160475,PixelDynamics,Storage,High resolution,New arrival,4.7,206,22
417,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",77904.50295,24.98160475,PixelDynamics,Electronics,Compact and portable,Customer favorite,3.4,442,58
418,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",77202.9548,40.65,NextGen,Audio,High performance,1 year warranty,4.2,635,55
419,"Amazon Echo Dot (5th Gen), Smart Speaker with Alexa, Charcoal, Improved Sound, Voice Control",55132.8264,40.65,GadgetWorld,Audio,Long battery life,Customer favorite,2.0,829,4
420,"Canon EOS R5 Mirrorless Camera, 45MP Full-Frame CMOS Sensor, 8K Video, Wi-Fi, Bluetooth, Body Only",101609.1156,24.98160475,GearMax,Gaming,Advanced features,Available in multiple colors,3.0,710,44
421,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",92643.4508,40.65,QuantumGear,Electronics,Compact and portable,Exclusive deal,4.4,899,64
422,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",94671.41436,24.98160475,GadgetWorld,Computers,Fast charging,Available in multiple colors,4.0,107,26
423,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",77698.65247,24.98160475,DevicePro,Networking,High resolution,Free shipping,2.1,815,80
424,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",24182.0388,40.65,TechCorp,Audio,Advanced features,Available in multiple colors,2.5,160,88
425,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",18133.4465,24.98160475,DevicePro,Peripherals,Lightweight,Highly rated,3.0,270,54
426,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",35682.94981,24.98160475,QuantumGear,Audio,Durable design,Best seller,3.0,629,36
427,"Samsung Galaxy S23 Ultra, 12GB RAM, 256GB Storage, 200MP Camera, 6.8-inch QHD+ Display, Phantom Black",50211.91245,24.98160475,TechCorp,Electronics,Durable design,1 year warranty,1.7,525,83
428,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",24568.0512,40.65,TechCorp,Networking,Long battery life,Available in multiple colors,1.3,221,69
429,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",15922.8928,40.65,GearMax,Computers,Long battery life,Exclusive deal,1.4,268,20
430,"Acer Predator Helios 300, Intel Core i7, 16GB RAM, 512GB SSD, NVIDIA RTX 3060, 15.6-inch FHD, RGB Keyboard, Black",88345.0864,40.65,NextGen,Computers,Lightweight,Highly rated,2.8,630,60
431,"JBL Flip 6, Portable Bluetooth Speaker, Waterproof, 12 Hours Playtime, Dual Passive Radiators, Red",84131.6299,24.98160475,NextGen,Accessories,Lightweight,Available in multiple colors,2.3,652,13
432,"Amazon Echo Dot (5th Gen), Smart Speaker with Alexa, Charcoal, Improved Sound, Voice Control",105544.2805,24.98160475,GearMax,Gaming,High quality audio,Available in multiple colors,1.1,602,28
433,"Acer Predator Helios 300, Intel Core i7, 16GB RAM, 512GB SSD, NVIDIA RTX 3060, 15.6-inch FHD, RGB Keyboard, Black",69993.5916,40.65,TechCorp,Audio,Advanced features,Best seller,2.1,935,84
434,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",72678.5856,40.65,PixelDynamics,Electronics,High quality audio,New arrival,2.2,711,96
435,"Canon EOS R5 Mirrorless Camera, 45MP Full-Frame CMOS Sensor, 8K Video, Wi-Fi, Bluetooth, Body Only",57133.40967,24.98160475,PixelDynamics,Imaging,Durable design,1 year warranty,1.3,860,6
436,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",37711.4648,40.65,QuantumGear,Networking,Lightweight,1 year warranty,3.7,254,40
437,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",64352.9676,40.65,TechCorp,Wearables,High resolution,30-day return policy,4.8,465,67
438,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",117756.6751,24.98160475,PixelDynamics,Gaming,High resolution,Available in multiple colors,1.5,109,88
439,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",92860.17022,24.98160475,NextGen,Networking,Fast charging,Free shipping,1.0,175,51
440,"JBL Flip 6, Portable Bluetooth Speaker, Waterproof, 12 Hours Playtime, Dual Passive Radiators, Red",13470.9032,24.98160475,NextGen,Computers,High quality audio,Limited stock,2.0,929,76
441,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",70016.7688,24.98160475,ElectroHub,Accessories,Long battery life,1 year warranty,2.3,278,66
442,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",107727.6159,24.98160475,QuantumGear,Storage,High performance,30-day return policy,3.9,747,60
443,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",78794.0096,40.65,QuantumGear,Computers,Advanced features,1 year warranty,2.5,87,95
444,"Samsung Galaxy S23 Ultra, 12GB RAM, 256GB Storage, 200MP Camera, 6.8-inch QHD+ Display, Phantom Black",20526.0788,40.65,QuantumGear,Accessories,Compact and portable,Highly rated,3.8,142,52
445,"Bose SoundLink Revolve+ Bluetooth Speaker, 360° Sound, Portable, Water-Resistant, Triple Black",68524.0856,40.65,GearMax,Imaging,High performance,Free shipping,1.5,63,51
446,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",39765.9244,40.65,TechCorp,Electronics,High quality audio,Free shipping,4.0,880,70
447,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",55557.2976,40.65,GearMax,Accessories,Compact and portable,Exclusive deal,1.8,296,34
448,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",46745.0096,40.65,TechCorp,Audio,High quality audio,30-day return policy,3.2,817,9
449,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",23507.8228,40.65,PixelDynamics,Gaming,Fast charging,Best seller,4.2,99,72
450,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",114608.9032,24.98160475,AlphaTech,Computers,User-friendly interface,Free shipping,1.4,30,95
451,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",42666.0028,40.65,GadgetWorld,Networking,Fast charging,Limited stock,3.2,645,21
452,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",95994.73885,24.98160475,InnovateX,Electronics,User-friendly interface,Exclusive deal,1.9,421,11
453,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",64295.9916,40.65,DevicePro,Imaging,User-friendly interface,Available in multiple colors,4.4,446,73
454,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",21761.93624,24.98160475,InnovateX,Peripherals,Durable design,Best seller,1.3,774,97
455,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",45273.6044,40.65,NextGen,Audio,User-friendly interface,1 year warranty,4.3,887,63
456,"Redmi 13 5G, Orchid Pink, 6GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",55122.31653,24.98160475,GearMax,Imaging,Advanced features,Exclusive deal,3.3,317,98
457,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",11367.6616,40.65,AlphaTech,Computers,High quality audio,1 year warranty,3.7,49,68
458,"Amazon Echo Dot (5th Gen), Smart Speaker with Alexa, Charcoal, Improved Sound, Voice Control",70401.4448,40.65,PixelDynamics,Wearables,Compact and portable,Customer favorite,2.5,135,44
459,"Sony WH-1000XM4 Wireless Noise Cancelling Headphones, 30 Hours Battery Life, Quick Charge, Touch Control, Black",25823.4224,40.65,AlphaTech,Networking,High quality audio,New arrival,3.5,449,32
460,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",66266.8864,40.65,PixelDynamics,Imaging,Fast charging,30-day return policy,2.3,715,57
461,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",25800.632,40.65,ElectroHub,Gaming,Long battery life,Customer favorite,2.7,305,53
462,"Acer Predator Helios 300, Intel Core i7, 16GB RAM, 512GB SSD, NVIDIA RTX 3060, 15.6-inch FHD, RGB Keyboard, Black",7572.056743,24.98160475,TechCorp,Wearables,Compact and portable,Best seller,2.0,452,50
463,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",63181.1612,40.65,PixelDynamics,Electronics,Fast charging,Highly rated,4.1,876,58
464,"HP Envy 13, Intel Core i5, 13.3-inch FHD, 8GB RAM, 512GB SSD, Fingerprint Reader, Backlit Keyboard, Natural Silver",38947.3692,40.65,ElectroHub,Electronics,High performance,Exclusive deal,1.0,438,96
465,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",116992.0876,24.98160475,AlphaTech,Computers,User-friendly interface,Available in multiple colors,4.4,616,2
466,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",85758.62886,24.98160475,DevicePro,Electronics,High performance,Highly rated,4.4,976,82
467,"Xiaomi Mi 11X Pro, Cosmic Black, 8GB RAM, 128GB Storage, Snapdragon 888, 120Hz AMOLED Display, 108MP Triple Camera",60406.43,40.65,DevicePro,Imaging,Long battery life,Available in multiple colors,2.8,113,50
468,"Samsung Galaxy S23 Ultra, 12GB RAM, 256GB Storage, 200MP Camera, 6.8-inch QHD+ Display, Phantom Black",22364.48399,24.98160475,PixelDynamics,Wearables,User-friendly interface,30-day return policy,4.1,452,10
469,"Acer Predator Helios 300, Intel Core i7, 16GB RAM, 512GB SSD, NVIDIA RTX 3060, 15.6-inch FHD, RGB Keyboard, Black",35787.5752,40.65,QuantumGear,Networking,Durable design,Customer favorite,3.1,151,73
470,"Amazon Echo Dot (5th Gen), Smart Speaker with Alexa, Charcoal, Improved Sound, Voice Control",99959.91115,24.98160475,InnovateX,Gaming,High resolution,Limited stock,2.7,591,1
471,"Samsung Odyssey G7, 32-inch QHD, 240Hz, Curved Gaming Monitor, 1000R, G-Sync Compatible, Black",26605.418,40.65,AlphaTech,Computers,Compact and portable,New arrival,4.3,122,58
472,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",23385.7992,40.65,NextGen,Imaging,High resolution,Exclusive deal,1.5,582,80
473,"Apple iPhone 14 Pro, 128GB, Space Black, 6.1-inch Super Retina XDR Display, A15 Bionic Chip, Dual 12MP Cameras",49620.8732,40.65,GadgetWorld,Accessories,Fast charging,New arrival,1.2,903,24
474,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",62563.54119,24.98160475,ElectroHub,Imaging,Durable design,Limited stock,2.0,625,48
475,"JBL Flip 6, Portable Bluetooth Speaker, Waterproof, 12 Hours Playtime, Dual Passive Radiators, Red",99843.4826,24.98160475,QuantumGear,Accessories,Durable design,Customer favorite,4.0,197,40
476,"Acer Predator Helios 300, Intel Core i7, 16GB RAM, 512GB SSD, NVIDIA RTX 3060, 15.6-inch FHD, RGB Keyboard, Black",116675.2099,24.98160475,AlphaTech,Computers,Durable design,New arrival,2.8,522,29
477,"Samsung Galaxy S23 Ultra, 12GB RAM, 256GB Storage, 200MP Camera, 6.8-inch QHD+ Display, Phantom Black",26984.41684,24.98160475,ElectroHub,Wearables,High performance,Highly rated,1.4,277,63
478,"Amazon Echo Dot (5th Gen), Smart Speaker with Alexa, Charcoal, Improved Sound, Voice Control",44341.87306,24.98160475,QuantumGear,Computers,High performance,Limited stock,4.3,771,0
479,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",49326.972,40.65,TechCorp,Gaming,Compact and portable,Customer favorite,2.5,784,84
480,"Bose SoundLink Revolve+ Bluetooth Speaker, 360° Sound, Portable, Water-Resistant, Triple Black",13602.33543,24.98160475,ElectroHub,Audio,High quality audio,Customer favorite,5.0,558,7
481,"OnePlus 11, Eternal Green, 8GB RAM, 128GB Storage, Snapdragon 8 Gen 2, 6.7-inch QHD+ AMOLED Display, 50MP Triple Camera",71586.75377,24.98160475,PixelDynamics,Electronics,Long battery life,Best seller,1.0,815,20
482,"Bose SoundLink Revolve+ Bluetooth Speaker, 360° Sound, Portable, Water-Resistant, Triple Black",65816.33881,24.98160475,GearMax,Accessories,Durable design,Free shipping,4.9,347,11
483,"Canon EOS R5 Mirrorless Camera, 45MP Full-Frame CMOS Sensor, 8K Video, Wi-Fi, Bluetooth, Body Only",33177.5996,40.65,GadgetWorld,Gaming,Advanced features,Available in multiple colors,3.5,47,89
484,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",112732.8432,24.98160475,InnovateX,Imaging,Lightweight,Free shipping,2.0,308,5
485,"Microsoft Surface Pro 9, Intel Core i5, 8GB RAM, 256GB SSD, 13-inch Touchscreen, Platinum, Windows 11",80950.0764,40.65,QuantumGear,Computers,Advanced features,1 year warranty,1.4,65,61
486,"Garmin Forerunner 945, GPS Running Smartwatch, 2 Weeks Battery Life, Music, Advanced Training Features, Black",32119.2704,40.65,NextGen,Audio,Durable design,New arrival,4.9,931,83
487,"Dell XPS 13, Intel Core i7, 16GB RAM, 1TB SSD, 13.4-inch UHD+ Display, Intel Iris Xe Graphics, Platinum Silver",90298.8884,40.65,GearMax,Imaging,Lightweight,Free shipping,4.1,464,65
488,"Canon EOS R5 Mirrorless Camera, 45MP Full-Frame CMOS Sensor, 8K Video, Wi-Fi, Bluetooth, Body Only",14628.1132,40.65,GadgetWorld,Networking,Lightweight,Available in multiple colors,2.6,69,92
489,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU",41989.4128,40.65,GadgetWorld,Accessories,Long battery life,Free shipping,2.5,415,11
490,"Lenovo IdeaPad Flex 5, AMD Ryzen 5 5500U, 14-inch FHD, 16GB RAM, 512GB SSD, 360° Hinge, Graphite Grey",32023.8356,40.65,AlphaTech,Audio,Long battery life,1 year warranty,2.0,796,2
491,"Samsung Galaxy S23 Ultra, 12GB RAM, 256GB Storage, 200MP Camera, 6.8-inch QHD+ Display, Phantom Black",52458.86343,24.98160475,DevicePro,Audio,High resolution,New arrival,1.9,843,67
492,"Asus ROG Strix G17, AMD Ryzen 9 5900HX, 17.3-inch FHD, 16GB DDR4, 1TB SSD, NVIDIA GeForce RTX 3070, Eclipse Gray",7414.002,40.65,GadgetWorld,Computers,Lightweight,Exclusive deal,4.9,117,67
493,"Logitech MX Master 3S Wireless Mouse, Ultrafast Scrolling, Ergonomic Design, 4000 DPI Sensor, Graphite",48817.17045,24.98160475,QuantumGear,Gaming,Durable design,Highly rated,3.6,422,61
494,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon Graphics, Thin & Light, Dual Speakers (Win 11, MSO 2019, Silver, 1.69 kg), eq2143AU",116374.5362,24.98160475,InnovateX,Audio,Advanced features,Available in multiple colors,1.2,709,59
